model,year,mileage,image,color,cost
2017 Ford Escape,2017,"48,135 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/242/5/835a6809.jpg?w=197&h=148&q=85&mode=1,,"$18,795"
2017 Ford Fusion,2017,"15,286 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/617/3/89daf520.jpg?w=197&h=148&q=85&mode=1,,"$18,890"
2017 Ford Escape,2017,"32,634 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/586/7/682897e2.jpg?w=197&h=148&q=85&mode=1,,"$18,900"
2017 Ford Fusion,2017,"12,056 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/162/2/1c3af4cc.jpg?w=197&h=148&q=85&mode=1,,"$18,990"
2017 Ford Escape,2017,"16,552 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/748/195/4/fb630971.jpg?w=197&h=148&q=85&mode=1,,"$19,249"
2017 Ford Escape,2017,"28,227 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/242/1/09551f81.jpg?w=197&h=148&q=85&mode=1,,"$19,500"
2017 Ford Fusion,2017,"11,603 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/617/4/bfff7d7f.jpg?w=197&h=148&q=85&mode=1,,"$19,690"
2017 Ford Fusion,2017,"31,332 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/617/6/3c76844a.jpg?w=197&h=148&q=85&mode=1,,"$19,890"
2017 Ford Fusion,2017,"13,434 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/647/4/fd64257b.jpg?w=197&h=148&q=85&mode=1,,"$19,995"
2017 Ford Escape,2017,"36,297 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/244/8/3fdf2c94.jpg?w=197&h=148&q=85&mode=1,,"$19,999"
2017 Ford Taurus,2017,"22,544 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/579/7/c3e94b74.jpg?w=197&h=148&q=85&mode=1,,"$20,900"
2017 Ford Escape,2017,"10,917 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/161/9/ce199b0a.jpg?w=197&h=148&q=85&mode=1,,"$21,490"
2017 Ford Escape,2017,"17,255 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/162/0/d2749c4d.jpg?w=197&h=148&q=85&mode=1,,"$21,490"
2017 Ford Transit Connect,2017,"44,048 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/588/592/0/adb50b34.jpg?w=197&h=148&q=85&mode=1,,"$21,900"
2017 Ford Edge,2017,"12,520 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/649/2/0ab69f9c.jpg?w=197&h=148&q=85&mode=1,,"$21,995"
2017 Ford Fusion,2017,"35,627 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/244/4/a2aacb43.jpg?w=197&h=148&q=85&mode=1,,"$21,999"
2017 Ford Edge,2017,"23,278 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/807/8/a91f6821.jpg?w=197&h=148&q=85&mode=1,,"$22,995"
2017 Ford Edge,2017,"29,401 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/526/7/56befb30.jpg?w=197&h=148&q=85&mode=1,,"$23,855"
2017 Ford Fusion,2017,"14,158 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/732/177/0/2a979283.jpg?w=197&h=148&q=85&mode=1,,"$23,980"
2017 Ford Explorer,2017,"67,920 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/613/5/e8997d58.jpg?w=197&h=148&q=85&mode=1,,"$24,890"
2017 Ford Edge,2017,"43,053 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/526/6/bc737a8b.jpg?w=197&h=148&q=85&mode=1,,"$24,958"
2017 Ford Explorer,2017,"55,284 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/639/978/1/3fdfa40e.jpg?w=197&h=148&q=85&mode=1,,"$25,800"
2017 Ford Explorer,2017,"38,691 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/580/0/66f527e4.jpg?w=197&h=148&q=85&mode=1,,"$26,222"
2017 Ford Transit-350,2017,"8,629 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/763/845/6/06334fbe.jpg?w=197&h=148&q=85&mode=1,,"$26,900"
2017 Ford Explorer,2017,"27,402 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/580/3/cda4f089.jpg?w=197&h=148&q=85&mode=1,,"$26,900"
2017 Ford Explorer,2017,"50,958 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/644/8/30ccd582.jpg?w=197&h=148&q=85&mode=1,,"$26,995"
2017 Ford Edge,2017,"35,570 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/243/6/0ad534cd.jpg?w=197&h=148&q=85&mode=1,,"$26,999"
2017 Ford Explorer,2017,"35,821 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/591/439/4/4d8024a8.jpg?w=197&h=148&q=85&mode=1,,"$27,200"
2017 Ford Edge,2017,"18,523 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/243/8/aa49ae0d.jpg?w=197&h=148&q=85&mode=1,,"$27,500"
2017 Ford Edge,2017,"13,961 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/647/1/f5134a6e.jpg?w=197&h=148&q=85&mode=1,,"$27,995"
2017 Ford Explorer,2017,"64,047 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/809/1/73044f3c.jpg?w=197&h=148&q=85&mode=1,,"$27,995"
2017 Ford Explorer,2017,"46,147 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/630/588/1/603aefd2.jpg?w=197&h=148&q=85&mode=1,,"$28,390"
2017 Ford Edge,2017,"27,625 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/422/7/007ca9f9.jpg?w=197&h=148&q=85&mode=1,,"$28,690"
2017 Ford Explorer,2017,"44,510 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/613/0/821629e4.jpg?w=197&h=148&q=85&mode=1,,"$28,690"
2017 Ford Explorer,2017,"37,368 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/386/7/fd354891.jpg?w=197&h=148&q=85&mode=1,,"$28,980"
2017 Ford Explorer,2017,"10,733 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/644/9/5f762dfc.jpg?w=197&h=148&q=85&mode=1,,"$28,995"
2017 Ford Explorer,2017,"37,057 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/645/0/b9abb45f.jpg?w=197&h=148&q=85&mode=1,,"$28,995"
2017 Ford Explorer,2017,"36,101 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/591/441/0/d90ca5db.jpg?w=197&h=148&q=85&mode=1,,"$29,700"
2017 Ford Explorer,2017,"15,880 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/580/2/01a2dac0.jpg?w=197&h=148&q=85&mode=1,,"$29,888"
2017 Ford Explorer,2017,"25,391 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/743/866/3/1b579ae1.jpg?w=197&h=148&q=85&mode=1,,"$29,900"
2017 Ford Explorer,2017,"33,714 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/586/1/24c1d2ca.jpg?w=197&h=148&q=85&mode=1,,"$29,900"
2017 Ford Explorer,2017,"20,110 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/591/439/2/6bb88884.jpg?w=197&h=148&q=85&mode=1,,"$30,500"
2017 Ford Explorer,2017,"26,113 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/613/1/20623a15.jpg?w=197&h=148&q=85&mode=1,,"$30,990"
2017 Ford F-150,2017,"51,596 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/422/2/0b257929.jpg?w=197&h=148&q=85&mode=1,,"$30,990"
2017 Ford Explorer,2017,"42,312 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/645/1/d5ceff1c.jpg?w=197&h=148&q=85&mode=1,,"$30,995"
2017 Ford Explorer,2017,"31,696 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/245/2/e37df75c.jpg?w=197&h=148&q=85&mode=1,,"$31,000"
2017 Ford Explorer,2017,"22,504 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/386/5/5eff4429.jpg?w=197&h=148&q=85&mode=1,,"$31,180"
2017 Ford F-150,2017,"48,515 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/582/4/e39382db.jpg?w=197&h=148&q=85&mode=1,,"$32,900"
2017 Ford Explorer,2017,"23,974 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/241/9/6deb37e8.jpg?w=197&h=148&q=85&mode=1,,"$33,500"
2017 Ford Explorer,2017,"51,463 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/808/8/16015f8f.jpg?w=197&h=148&q=85&mode=1,,"$33,555"
2017 Ford Explorer,2017,"21,637 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/645/3/100cf7cc.jpg?w=197&h=148&q=85&mode=1,,"$34,165"
2017 Ford Explorer,2017,"35,974 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/386/6/b53d023a.jpg?w=197&h=148&q=85&mode=1,,"$34,780"
2017 Ford F-150,2017,"39,533 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/525/0/9e546560.jpg?w=197&h=148&q=85&mode=1,,"$36,400"
2017 Ford F-150,2017,"60,047 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/646/4/2b9865f4.jpg?w=197&h=148&q=85&mode=1,,"$36,995"
2017 Ford F-150,2017,"35,692 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/245/1/d62a230d.jpg?w=197&h=148&q=85&mode=1,,"$37,000"
2017 Ford F-150,2017,"36,318 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/809/2/7263b53b.jpg?w=197&h=148&q=85&mode=1,,"$37,495"
2017 Ford Expedition EL,2017,"52,115 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/645/9/dbfe552d.jpg?w=197&h=148&q=85&mode=1,,"$37,995"
2017 Ford F-150,2017,"28,456 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/242/9/7cda0910.jpg?w=197&h=148&q=85&mode=1,,"$38,000"
2017 Ford F-150,2017,"36,326 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/524/8/3ab70efa.jpg?w=197&h=148&q=85&mode=1,,"$39,500"
2017 Ford F-150,2017,"21,752 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/615/5/31dafff6.jpg?w=197&h=148&q=85&mode=1,,"$39,990"
2017 Ford F-150,2017,"47,261 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/242/7/718be4b4.jpg?w=197&h=148&q=85&mode=1,,"$40,500"
2017 Ford F-150,2017,"26,060 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/242/6/94ab31bd.jpg?w=197&h=148&q=85&mode=1,,"$43,300"
2017 Ford F-150,2017,"20,717 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/807/5/bcfa060d.jpg?w=197&h=148&q=85&mode=1,,"$46,995"
2017 Ford Mustang,2017,"34,948 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/612/8/350288ee.jpg?w=197&h=148&q=85&mode=1,,"$47,890"
2016 Ford Escape,2016,"132,587 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/523/4/5527a59f.jpg?w=197&h=148&q=85&mode=1,,"$11,674"
2016 Ford Escape,2016,"88,090 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/806/7/d63b0414.jpg?w=197&h=148&q=85&mode=1,,"$12,995"
2016 Ford Escape,2016,"97,783 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/523/5/857c2eb6.jpg?w=197&h=148&q=85&mode=1,,"$13,500"
2016 Ford Transit-150,2016,"74,640 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/648/6/9fc4ae1e.jpg?w=197&h=148&q=85&mode=1,,"$18,995"
2016 Ford Edge,2016,"29,098 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/243/7/18b49f75.jpg?w=197&h=148&q=85&mode=1,,"$22,747"
2016 Ford Edge,2016,"69,655 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/685/009/5/b2b7464e.jpg?w=197&h=148&q=85&mode=1,,"$22,995"
2016 Ford F-150,2016,"83,157 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/525/4/9bf9fc91.jpg?w=197&h=148&q=85&mode=1,,"$28,000"
2016 Ford Explorer,2016,"36,984 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/713/329/5/6ec5da67.jpg?w=197&h=148&q=85&mode=1,,"$28,490"
2016 Ford F-150,2016,"65,754 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/646/3/079b7ce5.jpg?w=197&h=148&q=85&mode=1,,"$35,995"
2015 Ford Escape,2015,"115,183 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/523/3/ff2cb38c.jpg?w=197&h=148&q=85&mode=1,,"$11,000"
2015 Ford Escape,2015,"77,792 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/242/2/58d3be7f.jpg?w=197&h=148&q=85&mode=1,,"$12,999"
2015 Ford Flex,2015,"41,883 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/526/4/b27f241f.jpg?w=197&h=148&q=85&mode=1,,"$18,699"
2015 Ford Edge,2015,"45,164 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/243/9/322e6969.jpg?w=197&h=148&q=85&mode=1,,"$21,795"
2015 Ford Edge,2015,"32,605 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/590/807/9/712cf473.jpg?w=197&h=148&q=85&mode=1,,"$23,788"
2015 Ford F-150,2015,"87,971 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/580/8/c48b1926.jpg?w=197&h=148&q=85&mode=1,,"$31,900"
2014 Ford Edge,2014,"97,045 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/728/526/3/f2fff48c.jpg?w=197&h=148&q=85&mode=1,,"$13,500"
2014 Ford Edge,2014,"57,601 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/698/647/0/d5c68ff4.jpg?w=197&h=148&q=85&mode=1,,"$15,995"
2013 Ford Escape,2013,"92,262 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/654/147/5/0ffba00c.jpg?w=197&h=148&q=85&mode=1,,"$11,790"
2013 Ford Escape,2013,"64,357 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/162/1/8c8a03bb.jpg?w=197&h=148&q=85&mode=1,,"$13,490"
2013 Ford Edge,2013,"59,746 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/620/616/6/578dbbe9.jpg?w=197&h=148&q=85&mode=1,,"$14,890"
2012 Ford Focus,2012,"95,927 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/804/161/8/2aa1b9d1.jpg?w=197&h=148&q=85&mode=1,,"$7,990"
2011 Ford F-350,2011,"187,103 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/272/5/6cced733.jpg?w=197&h=148&q=85&mode=1,,"$33,995"
2019 Ford Transit-250,2019,"16,997 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/144/1/771fd15d.jpg?w=197&h=148&q=85&mode=1,,"$28,995"
2019 Ford Fusion,2019,"19,484 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/144/9/06475934.jpg?w=197&h=148&q=85&mode=1,,"$40,995"
2018 Ford Transit-250,2018,"17,567 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/145/6/71432cb6.jpg?w=197&h=148&q=85&mode=1,,"$16,468"
2018 Ford Fusion,2018,"22,776 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/145/4/7b494453.jpg?w=197&h=148&q=85&mode=1,,"$40,937"
2018 Ford Transit-350,2018,"23,548 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/143/6/60aa0ce3.jpg?w=197&h=148&q=85&mode=1,,"$55,995"
2017 Ford F-150,2017,"16,519 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/145/2/8d9e9085.jpg?w=197&h=148&q=85&mode=1,,"$73,500"
2017 Ford Explorer,2017,"24,650 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/145/3/3cdc63f5.jpg?w=197&h=148&q=85&mode=1,,"$14,500"
2017 Ford Escape,2017,"30,139 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/145/1/ef16a599.jpg?w=197&h=148&q=85&mode=1,,
2017 Ford F-150,2017,"32,951 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/145/5/54372e38.jpg?w=197&h=148&q=85&mode=1,,
2017 Ford Explorer,2017,"38,734 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/144/0/9d2c549c.jpg?w=197&h=148&q=85&mode=1,,
2015 Ford Edge,2015,"28,748 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/144/5/56853dde.jpg?w=197&h=148&q=85&mode=1,,
2013 Ford Fusion,2013,"82,534 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/144/6/912b8bb7.jpg?w=197&h=148&q=85&mode=1,,
2013 Ford Escape,2013,"125,679 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/143/9/eca277de.jpg?w=197&h=148&q=85&mode=1,,
2012 Ford Fusion,2012,"83,738 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/767/144/7/3fdfeb06.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Escape,2020,"2,525 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2020 Ford Transit-350,2020,"2,184 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2019 Ford Fusion Hybrid,2019,"44,785 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2019 Ford F-150,2019,"14,928 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2019 Ford F-250,2019,"15,339 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2019 Ford F-250,2019,N/A,https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2018 Ford EcoSport,2018,"32,618 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2018 Ford Escape,2018,"31,657 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$22,995"
2018 Ford Escape,2018,"33,516 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$24,888"
2018 Ford Edge,2018,"12,895 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$27,995"
2018 Ford Explorer,2018,"24,569 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$30,995"
2018 Ford F-150,2018,"43,908 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$35,180"
2018 Ford F-350,2018,"16,533 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$49,995"
2017 Ford Fusion,2017,"33,980 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$21,100"
2017 Ford Escape,2017,"27,866 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$22,105"
2017 Ford Escape,2017,"21,894 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$23,110"
2017 Ford Edge,2017,"25,232 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$27,130"
2017 Ford Explorer,2017,"16,598 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$29,495"
2017 Ford Explorer,2017,"56,595 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$30,995"
2017 Ford F-150,2017,"15,124 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$35,000"
2017 Ford F-150,2017,"25,235 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$37,180"
2017 Ford Explorer,2017,"28,930 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$40,195"
2017 Ford Mustang,2017,"1,091 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$65,995"
2016 Ford Fusion,2016,"52,618 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$13,995"
2016 Ford Edge,2016,"68,548 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$17,995"
2016 Ford Explorer,2016,"46,614 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$22,995"
2016 Ford Transit-350,2016,"26,076 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$25,995"
2016 Ford F-150,2016,"66,166 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$30,000"
2015 Ford Transit-250,2015,"79,670 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$21,995"
2015 Ford Expedition,2015,"56,951 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$28,995"
2013 Ford F-150,2013,"45,395 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$39,990"
2012 Ford F-150,2012,"126,653 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$18,850"
2020 Ford Fusion,2020,"1,072 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2019 Ford Transit-250,2019,"9,325 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2019 Ford Transit-250,2019,"16,346 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2019 Ford Edge,2019,"41,155 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2018 Ford Explorer,2018,"16,505 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2018 Ford F-150,2018,"25,602 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,Silver,"$17,980"
2018 Ford F-150,2018,"25,708 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,Blue,"$19,980"
2018 Ford F-150,2018,"29,155 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,Red,"$20,999"
2018 Ford Edge,2018,"30,396 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,Black,"$21,104"
2018 Ford Explorer,2018,"39,544 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,Silver,"$21,199"
2018 Ford F-150,2018,N/A,https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,Gray,"$21,499"
2017 Ford Explorer,2017,"6,618 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,Gray,"$21,899"
2017 Ford Edge,2017,"14,859 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,Silver,"$21,899"
2017 Ford F-350,2017,"19,516 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,"$23,299"
2017 Ford Explorer,2017,"19,762 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2017 Ford Explorer,2017,"47,236 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2017 Ford Explorer,2017,"48,480 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2017 Ford Escape,2017,"54,285 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2016 Ford Fusion,2016,"53,132 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2016 Ford Transit-350,2016,N/A,https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2013 Ford F-150,2013,"119,822 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2012 Ford Focus,2012,"99,968 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2011 Ford F-150,2011,"154,766 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2010 Ford Edge,2010,"50,639 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2004 Ford Expedition,2004,"205,225 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2002 Ford Taurus,2002,"63,623 miles",https://cdcssl.ibsrv.net/cdcx/images/make-icons/ford.png,,
2020 Ford Fusion,2020,"18,350 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/658/051/4/348f8825.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Fusion,2020,"21,253 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/555/065/8/96526b86.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Fusion,2020,"4,612 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/377/976/9/b077f4ae.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford EcoSport,2020,11 miles,https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/654/492/3/c24d9121.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Fusion,2020,"3,940 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/380/961/4/e577a383.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Fusion,2020,"2,425 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/380/959/7/e7ad3b94.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Fusion,2020,"1,400 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/081/831/8/d39d7928.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Fusion,2020,"6,311 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/560/057/7/31a5b497.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Fusion Hybrid,2020,"4,584 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/200/505/113/2/67909b51.jpg?w=197&h=148&q=85&mode=1,,
2020 Ford Escape,2020,"6,441 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/200/163/258/1/d6c39e18.jpg?w=197&h=148&q=85&mode=1,Orange,"$24,897"
