model,year,mileage,image,color,cost
2018 Volvo S60,2018,"22,365 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/474/694/5/6c3230bf.jpg?w=197&h=148&q=85&mode=1,Black,"$23,990"
2018 Volvo V60,2018,"29,357 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/574/384/5/709ac376.jpg?w=197&h=148&q=85&mode=1,White,"$26,590"
2018 Volvo S90,2018,"20,064 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/118/7/36ba3499.jpg?w=197&h=148&q=85&mode=1,Black,"$28,990"
2018 Volvo XC60,2018,"41,880 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/521/672/9/87280b06.jpg?w=197&h=148&q=85&mode=1,Gray,"$33,990"
2018 Volvo XC60,2018,"36,317 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/596/835/0/46403609.jpg?w=197&h=148&q=85&mode=1,Silver,"$34,990"
2018 Volvo XC60,2018,"44,444 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/984/5/f085b0c0.jpg?w=197&h=148&q=85&mode=1,Gray,"$34,990"
2018 Volvo XC90,2018,"63,881 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/653/884/0/dfae38a3.jpg?w=197&h=148&q=85&mode=1,White,"$34,990"
2018 Volvo XC60,2018,"19,896 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/155/4/e19a5873.jpg?w=197&h=148&q=85&mode=1,Brown,"$35,990"
2018 Volvo XC90,2018,"49,055 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/393/0/46ba824a.jpg?w=197&h=148&q=85&mode=1,White,"$35,990"
2018 Volvo XC60,2018,"23,187 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/611/958/6/553ea1cf.jpg?w=197&h=148&q=85&mode=1,White,"$36,590"
2018 Volvo XC60,2018,"26,029 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/437/290/0/b9e57abf.jpg?w=197&h=148&q=85&mode=1,Silver,"$36,590"
2018 Volvo XC60,2018,"12,526 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/164/4/eb72b9d4.jpg?w=197&h=148&q=85&mode=1,Black,"$36,990"
2018 Volvo XC60,2018,"30,016 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/725/058/9/283456e6.jpg?w=197&h=148&q=85&mode=1,Silver,"$36,990"
2018 Volvo XC60,2018,"26,301 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/114/9/eacf85dd.jpg?w=197&h=148&q=85&mode=1,White,"$37,990"
2018 Volvo XC60,2018,"26,691 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/735/2/64365302.jpg?w=197&h=148&q=85&mode=1,Silver,"$37,990"
2018 Volvo XC90,2018,"27,814 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/996/2/d1dc5d34.jpg?w=197&h=148&q=85&mode=1,Black,"$38,990"
2018 Volvo V60,2018,"21,600 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/646/3/a65372f8.jpg?w=197&h=148&q=85&mode=1,Blue,"$39,990"
2018 Volvo S90,2018,"9,786 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/305/500/7/0e4c1d4e.jpg?w=197&h=148&q=85&mode=1,Beige,"$40,990"
2017 Volvo S60,2017,"91,901 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/688/1/3fecd9c9.jpg?w=197&h=148&q=85&mode=1,Gray,"$16,990"
2017 Volvo S60,2017,"32,032 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/016/0/1b3153db.jpg?w=197&h=148&q=85&mode=1,Silver,"$19,990"
2017 Volvo V60,2017,"31,919 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/570/3/c2da74c5.jpg?w=197&h=148&q=85&mode=1,Brown,"$24,590"
2017 Volvo S90,2017,"22,412 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/636/1/e13a3972.jpg?w=197&h=148&q=85&mode=1,Black,"$25,590"
2017 Volvo XC90,2017,"30,380 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/384/383/0/a2248788.jpg?w=197&h=148&q=85&mode=1,Black,"$33,990"
2017 Volvo XC90,2017,"69,303 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/980/8/245d658f.jpg?w=197&h=148&q=85&mode=1,Gray,"$33,990"
2017 Volvo XC90,2017,"32,505 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/095/551/3/d3ed00cb.jpg?w=197&h=148&q=85&mode=1,Gray,"$35,590"
2017 Volvo XC90,2017,"28,355 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/983/2/f44af1b6.jpg?w=197&h=148&q=85&mode=1,White,"$37,990"
2017 Volvo XC90,2017,"35,892 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/487/961/5/a326dd43.jpg?w=197&h=148&q=85&mode=1,Gray,"$39,590"
2017 Volvo XC90,2017,"30,047 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/709/736/8/2453fb0f.jpg?w=197&h=148&q=85&mode=1,Red,"$40,590"
2017 Volvo XC90,2017,"34,079 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/118/9/58a22cc7.jpg?w=197&h=148&q=85&mode=1,White,"$40,590"
2014 Volvo S60,2014,"101,339 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/604/3/70f6b09c.jpg?w=197&h=148&q=85&mode=1,Silver,"$12,990"
2014 Volvo S60,2014,"67,131 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/653/821/9/b05f39a9.jpg?w=197&h=148&q=85&mode=1,Blue,"$15,590"
2013 Volvo S60,2013,"78,658 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/117/4/dacfd795.jpg?w=197&h=148&q=85&mode=1,White,"$12,990"
2013 Volvo S60,2013,"85,092 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/709/715/1/b54c12c5.jpg?w=197&h=148&q=85&mode=1,Gray,"$12,990"
2012 Volvo S60,2012,"96,920 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/596/838/1/707bc364.jpg?w=197&h=148&q=85&mode=1,Gray,"$12,990"
