model,year,mileage,image,color,cost
2016 Dodge Challenger,2016,"68,857 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/110/8/d180c8f6.jpg?w=197&h=148&q=85&mode=1,White,"$33,990"
2016 Dodge Challenger,2016,"17,266 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/437/286/0/05df82c7.jpg?w=197&h=148&q=85&mode=1,Blue,"$34,590"
2016 Dodge Challenger,2016,"31,302 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/863/2/3dd77bbb.jpg?w=197&h=148&q=85&mode=1,Silver,"$34,590"
2016 Dodge Challenger,2016,"33,163 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/666/446/7/c75abe68.jpg?w=197&h=148&q=85&mode=1,Black,"$34,990"
2016 Dodge Challenger,2016,"4,425 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/410/803/7/339f60b9.jpg?w=197&h=148&q=85&mode=1,Red,"$36,990"
2016 Dodge Challenger,2016,"12,438 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/159/4/c7ecb44e.jpg?w=197&h=148&q=85&mode=1,Blue,"$37,590"
2016 Dodge Challenger,2016,"25,221 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/021/8/74868102.jpg?w=197&h=148&q=85&mode=1,Black,"$37,590"
2016 Dodge Challenger,2016,"13,857 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/611/820/0/e27e1499.jpg?w=197&h=148&q=85&mode=1,Red,"$37,990"
2016 Dodge Challenger,2016,"18,106 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/552/1/41a2ad3b.jpg?w=197&h=148&q=85&mode=1,Black,"$38,990"
2016 Dodge Challenger,2016,"26,120 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/232/3/f21f12e8.jpg?w=197&h=148&q=85&mode=1,Black,"$39,590"
2016 Dodge Charger,2016,"39,139 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/405/7/98172588.jpg?w=197&h=148&q=85&mode=1,Gray,"$39,990"
2016 Dodge Charger,2016,"17,775 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/013/2/b6ef163b.jpg?w=197&h=148&q=85&mode=1,White,"$54,990"
2016 Dodge Charger,2016,"14,773 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/725/009/5/7f7f5d68.jpg?w=197&h=148&q=85&mode=1,Purple,"$56,590"
2015 Dodge Dart,2015,"75,062 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/620/4/ea67b72c.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2015 Dodge Journey,2015,"72,199 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/979/3/82d9387b.jpg?w=197&h=148&q=85&mode=1,Gray,"$12,990"
2015 Dodge Grand Caravan Passenger,2015,"44,639 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/592/0/c2192fec.jpg?w=197&h=148&q=85&mode=1,Beige,"$13,990"
2015 Dodge Journey,2015,"46,058 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/537/5/a1d196d3.jpg?w=197&h=148&q=85&mode=1,White,"$16,590"
2015 Dodge Journey,2015,"44,595 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/592/3/07931601.jpg?w=197&h=148&q=85&mode=1,Silver,"$16,990"
2015 Dodge Grand Caravan Passenger,2015,"17,875 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/000/1/80e5f082.jpg?w=197&h=148&q=85&mode=1,Gray,"$17,590"
2015 Dodge Charger,2015,"48,668 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/006/2/f3719cd7.jpg?w=197&h=148&q=85&mode=1,Gray,"$21,990"
2015 Dodge Challenger,2015,"61,615 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/068/5/9e001224.jpg?w=197&h=148&q=85&mode=1,Black,"$21,990"
