model,year,mileage,image,color,cost
2019 Honda Civic,2019,"5,330 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/566/976/0/eb78d595.jpg?w=197&h=148&q=85&mode=1,,"$19,900"
2019 Honda Civic,2019,"7,747 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/560/731/4/831a48a1.jpg?w=197&h=148&q=85&mode=1,,"$19,919"
2019 Honda Insight,2019,N/A,https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/755/243/9/86a391f0.jpg?w=197&h=148&q=85&mode=1,,"$20,195"
2019 Honda Civic,2019,"20,218 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/629/626/7/95edb1be.jpg?w=197&h=148&q=85&mode=1,,"$20,500"
2019 Honda Civic,2019,"10,539 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/629/647/5/b8a1c314.jpg?w=197&h=148&q=85&mode=1,,"$20,908"
2019 Honda Civic,2019,"3,024 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/555/750/6/96bd0315.jpg?w=197&h=148&q=85&mode=1,,"$21,388"
2019 Honda Civic,2019,"23,916 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/645/493/6/e36b9881.jpg?w=197&h=148&q=85&mode=1,,
2019 Honda Civic,2019,"30,427 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/562/847/1/fe6cc48e.jpg?w=197&h=148&q=85&mode=1,Black,"$21,393"
2019 Honda CR-V,2019,"39,625 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/107/078/6/b3cae188.jpg?w=197&h=148&q=85&mode=1,Silver,"$21,395"
2019 Honda Accord,2019,"27,304 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/673/785/5/1d7fa593.jpg?w=197&h=148&q=85&mode=1,Black,"$21,985"
2019 Honda Insight,2019,"11,900 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/677/139/4/5b06e37d.jpg?w=197&h=148&q=85&mode=1,Blue,"$21,995"
2019 Honda Insight,2019,"12,409 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/754/886/7/bb4bc0f0.jpg?w=197&h=148&q=85&mode=1,White,"$21,995"
2019 Honda Accord,2019,"28,341 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/568/133/2/bb68b1ce.jpg?w=197&h=148&q=85&mode=1,Blue,"$21,995"
2019 Honda Insight,2019,50 miles,https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/807/527/9/57ae0d2f.jpg?w=197&h=148&q=85&mode=1,Gray,"$22,000"
2019 Honda Civic Si,2019,"25,656 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/562/579/8/3d94b24b.jpg?w=197&h=148&q=85&mode=1,Silver,"$22,390"
2019 Honda Accord,2019,"6,485 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/372/038/9/e87ff8e9.jpg?w=197&h=148&q=85&mode=1,Black,"$22,688"
2019 Honda Accord,2019,"8,293 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/565/821/1/364f1fc4.jpg?w=197&h=148&q=85&mode=1,Red,"$22,900"
2019 Honda HR-V,2019,"2,764 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/607/751/7/d24101f0.jpg?w=197&h=148&q=85&mode=1,Purple,"$22,977"
2019 Honda HR-V,2019,"1,685 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/556/735/0/164f9d55.jpg?w=197&h=148&q=85&mode=1,Blue,"$22,980"
2019 Honda Accord,2019,"23,941 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/661/648/3/41728d4d.jpg?w=197&h=148&q=85&mode=1,Blue,"$22,995"
